"";"id";"time";"activityrecognition#0";"activityrecognition#1";"android.sensor.accelerometer#mean";"android.sensor.accelerometer#min";"android.sensor.accelerometer#max";"android.sensor.accelerometer#std";"android.sensor.game_rotation_vector#mean";"android.sensor.game_rotation_vector#min";"android.sensor.game_rotation_vector#max";"android.sensor.game_rotation_vector#std";"android.sensor.gravity#mean";"android.sensor.gravity#min";"android.sensor.gravity#max";"android.sensor.gravity#std";"android.sensor.gyroscope#mean";"android.sensor.gyroscope#min";"android.sensor.gyroscope#max";"android.sensor.gyroscope#std";"android.sensor.gyroscope_uncalibrated#mean";"android.sensor.gyroscope_uncalibrated#min";"android.sensor.gyroscope_uncalibrated#max";"android.sensor.gyroscope_uncalibrated#std";"android.sensor.light#mean";"android.sensor.light#min";"android.sensor.light#max";"android.sensor.light#std";"android.sensor.linear_acceleration#mean";"android.sensor.linear_acceleration#min";"android.sensor.linear_acceleration#max";"android.sensor.linear_acceleration#std";"android.sensor.magnetic_field#mean";"android.sensor.magnetic_field#min";"android.sensor.magnetic_field#max";"android.sensor.magnetic_field#std";"android.sensor.magnetic_field_uncalibrated#mean";"android.sensor.magnetic_field_uncalibrated#min";"android.sensor.magnetic_field_uncalibrated#max";"android.sensor.magnetic_field_uncalibrated#std";"android.sensor.orientation#mean";"android.sensor.orientation#min";"android.sensor.orientation#max";"android.sensor.orientation#std";"android.sensor.pressure#mean";"android.sensor.pressure#min";"android.sensor.pressure#max";"android.sensor.pressure#std";"android.sensor.proximity#mean";"android.sensor.proximity#min";"android.sensor.proximity#max";"android.sensor.proximity#std";"android.sensor.rotation_vector#mean";"android.sensor.rotation_vector#min";"android.sensor.rotation_vector#max";"android.sensor.rotation_vector#std";"android.sensor.step_counter#mean";"android.sensor.step_counter#min";"android.sensor.step_counter#max";"android.sensor.step_counter#std";"sound#mean";"sound#min";"sound#max";"sound#std";"speed#mean";"speed#min";"speed#max";"speed#std";"target";"user"
"50";"11876";"248.0";"";"100.0";"9.83848144314";"9.79778912801";"9.86490128737";"0.0147577126384";"0.567839024496";"0.567834132076";"0.567844279274";"3.25757389662e-06";"9.80656326447";"9.80656326447";"9.80656326447";"6.22570963408e-05";"0.00240236738364";"0.00172778784266";"0.0029926163282";"0.000498914587559";"0.0489233019447";"0.048331758227";"0.0500909503902";"0.001011242681";"8.0";"8.0";"8.0";"";"0.0203423203809";"0.0203423203809";"0.0203423203809";"0.00420724989604";"27.9596528501";"27.9596528501";"27.9596528501";"0.481426501283";"244.494142747";"243.72301934";"245.265266153";"1.09053317974";"155.281400528";"155.281360762";"155.281448344";"3.35371208622e-05";"";"";"";"";"5.0";"5.0";"5.0";"";"0.976823581758";"0.976822924382";"0.97682423913";"6.57373999908e-07";"";"";"";"";"36.6501782541";"36.6501782541";"36.6501782541";"8.86104915173";"0.0";"0.0";"0.0";"0.00375685832844";"Still";"U10"
"56";"14266";"145.0";"";"3.0";"9.91802079279";"5.37197658571";"15.0882141403";"3.43889405756";"0.999042231672";"0.997808677178";"0.999737293812";"0.00107115406977";"9.80665020331";"9.80664982985";"9.80665068543";"3.19658877878e-07";"0.5509889247";"0.165398607179";"1.01856065797";"0.25098910791";"0.749501410559";"0.203076328719";"1.14164422656";"0.407802723317";"5.0";"5.0";"5.0";"1792.51569031";"3.61090998103";"1.06596635381";"5.45536749054";"1.80312311146";"45.3425497413";"43.2074692834";"47.4776301992";"3.01945974032";"72.8778235";"72.8778235";"72.8778235";"0.494362030178";"241.198737426";"237.094186256";"245.303288596";"5.80471193207";"1021.2487";"1021.2487";"1021.2487";"0.0211707770288";"0.0";"0.0";"0.0";"";"0.80265183077";"0.776759931195";"0.823186988664";"0.0221755607084";"2470.0";"2470.0";"2470.0";"";"79.3305176272";"78.5883785143";"80.0726567401";"1.04954319863";"1.2";"1.2";"1.2";"";"Walking";"U2"
"57";"12735";"148.0";"";"8.0";"10.5667939731";"10.3508433337";"10.9248719183";"0.119702895519";"";"";"";"";"9.80665040627";"9.80665012982";"9.80665058899";"2.43512334192e-07";"0.0777592542372";"0.0565339203981";"0.126190327236";"0.0110135299081";"";"";"";"";"182.0";"182.0";"182.0";"";"0.861080778373";"0.861080778373";"0.861080778373";"0.0466914578511";"178.852316756";"177.749340716";"179.560814037";"0.712919516742";"";"";"";"";"117.716463662";"108.611673131";"119.574173257";"3.21461296424";"";"";"";"";"";"";"";"";"0.763804181984";"0.759875782832";"0.766013822629";"0.00236937626271";"";"";"";"";"70.2696791341";"70.2696791341";"70.2696791341";"2.72167146499";"";"";"";"";"Train";"U9"
"60";"10734";"97.0";"";"100.0";"9.803426598";"8.87001052178";"10.3057967346";"0.18285079278";"0.997690698716";"0.997378651826";"0.997852700551";"0.000176984806595";"9.80661485649";"9.80661292241";"9.80661679057";"2.73520216568e-06";"0.0105552617519";"0.00634829770502";"0.0147622257988";"0.00594954561153";"0.0682943369922";"0.0535614246007";"0.0859216185031";"0.0136195088105";"206.0";"206.0";"206.0";"";"0.249910873237";"0.0249897977263";"0.678766523744";"0.371548092485";"49.0226749194";"49.0226749194";"49.0226749194";"0.0731165071183";"262.881539203";"262.049807408";"264.163375702";"1.12638289104";"318.8950385";"316.978190674";"319.604096501";"0.759883834177";"";"";"";"";"";"";"";"";"0.389736272424";"0.389607491764";"0.389865053084";"0.000182123355943";"6803.0";"6803.0";"6803.0";"";"48.3839567728";"45.6660245741";"51.1018889716";"3.84373657708";"0.86094576";"0.86094576";"0.86094576";"";"Still";"U10"
"61";"14659";"77.0";"";"92.0";"10.3979823352";"2.86648925351";"15.5404146682";"4.67546160008";"0.980540420098";"0.962892778245";"0.989907624659";"0.012693207681";"9.80665038646";"9.80664982512";"9.80665084822";"3.54347174073e-07";"0.674022461008";"0.153709978104";"1.32259828678";"0.378769338085";"0.748977319132";"0.342236089998";"1.42525866511";"0.477236255007";"3.0";"3.0";"3.0";"1.52752523165";"2.3177849008";"1.96193210795";"2.7025661367";"0.371163484531";"41.5944574816";"40.9040334774";"42.2848814859";"0.976406990598";"109.142268558";"106.511475646";"111.56088091";"2.08786354882";"323.147984813";"323.147984813";"323.147984813";"4.25073510815";"1023.10767";"1023.10767";"1023.10767";"0.0";"";"";"";"";"0.803643637176";"0.785689385769";"0.837077693";"0.0188800518604";"2178.5";"2174.0";"2183.0";"6.36396103068";"78.1953982947";"78.1953982947";"78.1953982947";"3.66441060121";"0.395";"0.39";"0.4";"0.00707106781187";"Walking";"U2"
"67";"21602";"42.0";"";"100.0";"9.76464503484";"9.69224871318";"9.86882355159";"0.0405039909841";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19.0";"19.0";"19.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"42.797581728";"42.797581728";"42.797581728";"1.83329959867";"";"";"";"";"Still";"U6"
"69";"10906";"132.0";"";"100.0";"9.85328055109";"9.79777040637";"9.89421299343";"0.0183523818256";"0.480088364439";"0.480084953645";"0.480092262462";"1.9370187583e-06";"9.80661238311";"9.80661238311";"9.80661238311";"2.86000651283e-06";"0.00192194357091";"0.00172778784266";"0.00211609929916";"0.000274577664104";"0.0496515316731";"0.0489150108905";"0.0503880524558";"0.00104159767979";"34.0";"34.0";"34.0";"";"0.0222059018138";"0.0181818590909";"0.0262299445367";"0.00569085579429";"61.4948232069";"61.4948232069";"61.4948232069";"0.909949435321";"272.070303414";"272.070303414";"272.070303414";"0.584470208738";"32.3078856001";"32.3075099622";"32.3083038859";"0.000196505937476";"";"";"";"";"";"";"";"";"0.278266178297";"0.278266178297";"0.278266178297";"3.80971244803e-06";"6803.0";"6803.0";"6803.0";"";"";"";"";"";"1.0904151";"1.0904151";"1.0904151";"";"Still";"U10"
"70";"11620";"361.0";"";"100.0";"9.83989747365";"9.82732067729";"9.85614396337";"0.00850708287827";"0.917890514644";"0.917886935867";"0.917893420867";"2.37635513454e-06";"9.80656554023";"9.80656486925";"9.80656621121";"9.48909016718e-07";"0.00448815453795";"0.00440501204575";"0.00457129703015";"0.000117581240079";"0.0500909503902";"0.0500909503902";"0.0500909503902";"0.000689568924911";"3.0";"3.0";"3.0";"";"0.0119624688018";"0.0015";"0.021760055147";"0.0101463791645";"39.2815358979";"39.2815358979";"39.2815358979";"0.0417747620104";"279.421290908";"279.421290908";"279.421290908";"0.889292378775";"348.97138536";"348.971353695";"348.971415735";"1.59687589686e-05";"";"";"";"";"0.0";"0.0";"0.0";"";"0.0964551338654";"0.0964482542921";"0.0964585736521";"5.95788527387e-06";"9198.0";"9198.0";"9198.0";"";"38.6899690249";"38.6899690249";"38.6899690249";"0.111673103075";"0.0014679322";"0.0014679322";"0.0014679322";"2.57389696779e-05";"Still";"U10"
"74";"10609";"9.0";"";"100.0";"11.063908234";"1.12669007858";"17.3733437719";"3.76585599091";"0.125053854259";"0.109034189849";"0.138309900871";"0.00653436288143";"9.80657973296";"9.80657861695";"9.80658084896";"1.578269406e-06";"0.169647931713";"0.0541159027603";"0.315026470532";"0.132991321924";"0.164668797507";"0.0687650898874";"0.260572505127";"0.135628323998";"331.0";"331.0";"331.0";"";"3.62437657218";"3.10455470076";"4.14419844361";"0.735139140587";"57.196583978";"57.196583978";"57.196583978";"";"298.774521657";"298.337188639";"299.188825201";"0.42628508766";"264.67105808";"263.609085341";"265.705344261";"0.622919395511";"";"";"";"";"";"";"";"";"0.746311432707";"0.745119481183";"0.74750338423";"0.00168567401022";"";"";"";"";"";"";"";"";"";"";"";"";"Car";"U10"
"81";"21200";"82.0";"";"46.0";"10.1997709729";"8.20689256571";"12.0911694134";"0.721436978353";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2.0";"2.0";"2.0";"2.51661147842";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"78.8773794656";"74.8340596792";"82.9206992521";"5.71811767901";"0.0";"0.0";"0.0";"0.883883476483";"Bus";"U6"
"89";"11278";"19.0";"";"100.0";"9.86513630709";"8.79656701439";"11.0915014527";"0.321168453087";"0.415674759248";"0.400899589818";"0.438774921333";"0.0118580674942";"9.80658563022";"9.8065709561";"9.80660030433";"2.07523324495e-05";"0.116318795946";"0.0415388352353";"0.264582937022";"0.101865200804";"0.224605534403";"0.203761791627";"0.245449277178";"0.0294775037237";"9.0";"9.0";"9.0";"";"0.22346053155";"0.141734752266";"0.292025088039";"0.07600466825";"21.2941636664";"21.2941636664";"21.2941636664";"0.372059241109";"277.516089223";"277.078692004";"277.953486442";"0.618573079254";"271.19632252";"270.251413092";"272.296024739";"0.600242655132";"";"";"";"";"5.0";"5.0";"5.0";"";"0.827669487648";"0.801290848803";"0.854048126492";"0.0373050288108";"9198.0";"9198.0";"9198.0";"";"46.5675920688";"46.5675920688";"46.5675920688";"1.48785866744";"0.0";"0.0";"0.0";"";"Still";"U10"
"90";"14462";"24.0";"";"100.0";"9.11701566127";"4.27754443837";"13.88808788";"3.75820362698";"0.823187857712";"0.823187857712";"0.823187857712";"0.000227297486428";"9.80665005538";"9.80664964486";"9.80665085355";"4.35035591355e-07";"0.784587615042";"0.306140010552";"1.84357766092";"0.35248487238";"0.495986183031";"0.0924331140742";"1.11109161587";"0.34038728351";"4.0";"3.0";"5.0";"1.41421356237";"3.65355265284";"3.31590580757";"3.99119949812";"0.47750474788";"49.6110035884";"48.0949998709";"51.1270073058";"2.14395301783";"74.3153573906";"65.5327805742";"83.2293313511";"7.50642577568";"215.948981346";"204.784009869";"227.113952823";"15.7896540863";"1023.86725";"1023.86725";"1023.86725";"0.0212414877069";"";"";"";"";"0.813465110644";"0.807121667698";"0.81980855359";"0.00897098304637";"";"";"";"";"82.5983071501";"82.5983071501";"82.5983071501";"";"1.74";"1.74";"1.74";"";"Walking";"U2"
"92";"21945";"17.0";"";"100.0";"9.72820927937";"9.11153497925";"10.1546803339";"0.210600142981";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Train";"U6"
"94";"15189";"43.0";"";"100.0";"10.6831493615";"2.20776335698";"14.4299100315";"4.18977441913";"0.96296786159";"0.940205191457";"0.985730531724";"0.0321912768186";"9.80664996647";"9.80664961912";"9.80665057034";"5.24937443211e-07";"0.681799374218";"0.0888393862142";"1.19658576304";"0.254491126713";"0.589909235588";"0.237825614032";"0.970838350461";"0.380343967424";"16.0";"16.0";"16.0";"2.12132034356";"4.03000531551";"3.38466678686";"5.03202649919";"0.665570395315";"38.4430026749";"38.4430026749";"38.4430026749";"8.39264256348";"91.7948954798";"91.7948954798";"91.7948954798";"0.987072360738";"142.369932515";"116.389895779";"187.554523117";"28.7102862271";"1024.8967";"1024.8967";"1024.8967";"0.00707106781186";"";"";"";"";"0.732798351675";"0.719410742686";"0.746185960663";"0.0189329381993";"2889.0";"2889.0";"2889.0";"";"76.8758639665";"76.8758639665";"76.8758639665";"";"1.71";"1.71";"1.71";"";"Walking";"U2"
"107";"21183";"65.0";"";"46.0";"9.76266988505";"7.9089928564";"11.9401923836";"0.793424572572";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2.0";"2.0";"2.0";"2.51661147842";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"70.4279925623";"70.4279925623";"70.4279925623";"2.84084439337";"3.5";"3.5";"3.5";"0.883883476483";"Bus";"U6"
"108";"11011";"237.0";"";"100.0";"9.83135574613";"9.81683429092";"9.86524527495";"0.0121133178889";"0.481326999559";"0.48131809636";"0.481332665166";"4.85627514588e-06";"9.80660702333";"9.80660702333";"9.80660702333";"2.93128075574e-05";"0.0036651915";"0.0036651915";"0.0036651915";"0.00130066959539";"0.0477185618262";"0.0465221127619";"0.0489150108905";"0.00169203449342";"16.0";"16.0";"16.0";"";"0.0307637254506";"0.00547539923293";"0.059161301928";"0.0269776688194";"60.7999741093";"59.9826146688";"61.2350428166";"0.708345762908";"270.875580283";"269.803248625";"271.468769785";"0.735171525781";"32.0779970534";"32.0772614165";"32.0870935372";"0.00199054334193";"";"";"";"";"";"";"";"";"0.276380645367";"0.276367605366";"0.276384991979";"6.3713113261e-06";"6803.0";"6803.0";"6803.0";"";"";"";"";"";"1.0904151";"1.0904151";"1.0904151";"";"Still";"U10"
"109";"11654";"26.0";"";"54.0";"9.74969065904";"9.38619916158";"10.5475995036";"0.133471853989";"0.722241859677";"0.715672518617";"0.743532319405";"0.00875781037403";"9.80654526659";"9.80654526659";"9.80654526659";"1.88392338404e-05";"0.0514416934278";"0.0303471570849";"0.0725362297706";"0.029832179388";"0.0523602076293";"0.0489607662162";"0.0557596490425";"0.00480753615097";"2.0";"2.0";"2.0";"";"0.0655125141236";"0.0655125141236";"0.0655125141236";"0.0462655852112";"39.6284501653";"39.6284501653";"39.6284501653";"4.40347981387";"260.221647389";"258.909559801";"261.533734977";"1.85557206197";"65.8696412992";"65.2894524407";"68.3803686454";"0.835519535107";"";"";"";"";"";"";"";"";"0.547367570093";"0.543575928827";"0.554068618638";"0.00582001914953";"";"";"";"";"80.8273502513";"80.0407280452";"81.6139724574";"1.11245179235";"0.0";"0.0";"0.0";"";"Still";"U10"
"118";"12313";"370.0";"";"100.0";"9.87174010267";"9.35815752969";"10.9680574399";"0.195484669938";"0.531132277605";"0.528550276129";"0.549631826181";"0.0053045693064";"9.80660985815";"9.80660985815";"9.80660985815";"2.42028500401e-05";"0.0187485672724";"0.0115903530953";"0.0328734065596";"0.0122328447329";"0.060706201888";"0.0594645244215";"0.0619478793546";"0.00175599711329";"135.0";"135.0";"135.0";"";"0.115549556468";"0.115549556468";"0.115549556468";"0.0175945537698";"43.8816768424";"43.8816768424";"43.8816768424";"5.07656478083";"251.560240673";"251.560240673";"251.560240673";"12.6492844574";"95.173339947";"93.9228310902";"96.4252031369";"0.636286321048";"";"";"";"";"0.0";"0.0";"0.0";"";"0.724823794609";"0.724139999994";"0.725533357628";"0.000691164292878";"9242.0";"9242.0";"9242.0";"";"78.0552828785";"78.0552828785";"78.0552828785";"4.77339592065";"0.0";"0.0";"0.0";"";"Still";"U10"
"126";"12705";"118.0";"";"8.0";"10.5699835455";"10.3657727257";"10.7870291762";"0.105575976923";"";"";"";"";"9.80665021058";"9.80665004218";"9.80665039043";"1.55662870082e-07";"0.0764729603577";"0.0642408373758";"0.0954127777415";"0.00621811567168";"";"";"";"";"182.0";"182.0";"182.0";"";"0.74991026192";"0.74991026192";"0.74991026192";"0.0691328566111";"138.525643429";"132.56311881";"142.800738028";"3.24310117567";"";"";"";"";"108.32307367";"47.9306655986";"128.426083928";"36.412278801";"";"";"";"";"";"";"";"";"0.395021442646";"0.395021442646";"0.395021442646";"0.00393850525482";"";"";"";"";"69.8019801013";"69.8019801013";"69.8019801013";"0.417732228019";"";"";"";"";"Train";"U9"
"132";"21580";"20.0";"";"100.0";"9.57794221495";"9.51456553306";"9.67620530532";"0.0291100100013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"41.0";"41.0";"41.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"55.4023058957";"55.4023058957";"55.4023058957";"";"";"";"";"";"Still";"U6"
