"";"id";"time";"activityrecognition#0";"activityrecognition#1";"android.sensor.accelerometer#mean";"android.sensor.accelerometer#min";"android.sensor.accelerometer#max";"android.sensor.accelerometer#std";"android.sensor.game_rotation_vector#mean";"android.sensor.game_rotation_vector#min";"android.sensor.game_rotation_vector#max";"android.sensor.game_rotation_vector#std";"android.sensor.gravity#mean";"android.sensor.gravity#min";"android.sensor.gravity#max";"android.sensor.gravity#std";"android.sensor.gyroscope#mean";"android.sensor.gyroscope#min";"android.sensor.gyroscope#max";"android.sensor.gyroscope#std";"android.sensor.gyroscope_uncalibrated#mean";"android.sensor.gyroscope_uncalibrated#min";"android.sensor.gyroscope_uncalibrated#max";"android.sensor.gyroscope_uncalibrated#std";"android.sensor.light#mean";"android.sensor.light#min";"android.sensor.light#max";"android.sensor.light#std";"android.sensor.linear_acceleration#mean";"android.sensor.linear_acceleration#min";"android.sensor.linear_acceleration#max";"android.sensor.linear_acceleration#std";"android.sensor.magnetic_field#mean";"android.sensor.magnetic_field#min";"android.sensor.magnetic_field#max";"android.sensor.magnetic_field#std";"android.sensor.magnetic_field_uncalibrated#mean";"android.sensor.magnetic_field_uncalibrated#min";"android.sensor.magnetic_field_uncalibrated#max";"android.sensor.magnetic_field_uncalibrated#std";"android.sensor.orientation#mean";"android.sensor.orientation#min";"android.sensor.orientation#max";"android.sensor.orientation#std";"android.sensor.pressure#mean";"android.sensor.pressure#min";"android.sensor.pressure#max";"android.sensor.pressure#std";"android.sensor.proximity#mean";"android.sensor.proximity#min";"android.sensor.proximity#max";"android.sensor.proximity#std";"android.sensor.rotation_vector#mean";"android.sensor.rotation_vector#min";"android.sensor.rotation_vector#max";"android.sensor.rotation_vector#std";"android.sensor.step_counter#mean";"android.sensor.step_counter#min";"android.sensor.step_counter#max";"android.sensor.step_counter#std";"sound#mean";"sound#min";"sound#max";"sound#std";"speed#mean";"speed#min";"speed#max";"speed#std";"target";"user"
"61";"14659";"77.0";"";"92.0";"10.3979823352";"2.86648925351";"15.5404146682";"4.67546160008";"0.980540420098";"0.962892778245";"0.989907624659";"0.012693207681";"9.80665038646";"9.80664982512";"9.80665084822";"3.54347174073e-07";"0.674022461008";"0.153709978104";"1.32259828678";"0.378769338085";"0.748977319132";"0.342236089998";"1.42525866511";"0.477236255007";"3.0";"3.0";"3.0";"1.52752523165";"2.3177849008";"1.96193210795";"2.7025661367";"0.371163484531";"41.5944574816";"40.9040334774";"42.2848814859";"0.976406990598";"109.142268558";"106.511475646";"111.56088091";"2.08786354882";"323.147984813";"323.147984813";"323.147984813";"4.25073510815";"1023.10767";"1023.10767";"1023.10767";"0.0";"";"";"";"";"0.803643637176";"0.785689385769";"0.837077693";"0.0188800518604";"2178.5";"2174.0";"2183.0";"6.36396103068";"78.1953982947";"78.1953982947";"78.1953982947";"3.66441060121";"0.395";"0.39";"0.4";"0.00707106781187";"Walking";"U2"
"62";"8093";"391.0";"";"51.0";"10.0264399022";"9.98829129838";"10.0608075638";"0.0249589566833";"0.720653576299";"0.719685075161";"0.722801545918";"0.00123678765183";"9.80664981956";"9.80664935919";"9.80665065718";"5.19283764198e-07";"0.0142693542281";"0.00415246571745";"0.0388428745784";"0.00900552124173";"0.034644950722";"0.028416298393";"0.0458390190446";"0.00767702707425";"2.0";"2.0";"2.0";"0.707106781187";"0.0945308513564";"0.0320624526879";"0.156999250025";"0.0883436566168";"47.773075864";"45.9711010648";"48.7221679825";"1.28651332295";"75.5944648048";"75.4990268939";"75.6899027157";"0.134969587959";"320.090479455";"319.894660431";"320.209900692";"0.149386468921";"";"";"";"";"5.0";"5.0";"5.0";"";"0.820888536369";"0.817897748985";"0.823172131631";"0.00200353447909";"6096.0";"6096.0";"6096.0";"";"89.7608560537";"89.7608560537";"89.7608560537";"0.0295550712281";"0.0";"0.0";"0.0";"";"Walking";"U1"
"71";"9313";"137.0";"";"100.0";"9.96746698165";"5.05498479305";"15.1598165061";"2.94647661702";"";"";"";"";"9.81520657453";"9.81444142376";"9.8159717253";"0.00108208659619";"";"";"";"";"";"";"";"";"1.0";"0.0";"2.0";"1.41421356237";"5.46956573888";"5.46956573888";"5.46956573888";"3.37849512969";"41.2083708742";"39.735993028";"42.6067600236";"0.55143885328";"";"";"";"";"125.677178413";"125.677178413";"125.677178413";"4.80075859095";"";"";"";"";"0.0";"0.0";"0.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Walking";"U4"
"73";"6514";"60.0";"";"25.0";"10.0827153764";"6.1848312016";"18.0306797374";"3.60902704872";"0.715202972632";"0.651592486767";"0.778851235246";"0.0553109965926";"9.8066501896";"9.80664947309";"9.80665093446";"5.6863968197e-07";"1.41522736117";"0.544917298792";"2.86062124962";"0.722808988391";"0.992428010436";"0.362807974238";"2.17732027481";"0.82311015514";"343.0";"343.0";"343.0";"1210.32154818";"4.97211381937";"3.60156994565";"6.34265769309";"1.93824173404";"42.4576182781";"40.7731569325";"44.4234148075";"1.34653791154";"114.786951242";"109.445193359";"120.128709125";"7.55438644505";"203.88202068";"198.357344256";"210.572905082";"5.51291678925";"";"";"";"";"";"";"";"";"0.99951887999";"0.998067828557";"0.999956641308";"0.000499156157717";"500.0";"500.0";"500.0";"";"88.6256666361";"88.6256666361";"88.6256666361";"";"1.25";"1.25";"1.25";"0.0";"Walking";"U1"
"90";"14462";"24.0";"";"100.0";"9.11701566127";"4.27754443837";"13.88808788";"3.75820362698";"0.823187857712";"0.823187857712";"0.823187857712";"0.000227297486428";"9.80665005538";"9.80664964486";"9.80665085355";"4.35035591355e-07";"0.784587615042";"0.306140010552";"1.84357766092";"0.35248487238";"0.495986183031";"0.0924331140742";"1.11109161587";"0.34038728351";"4.0";"3.0";"5.0";"1.41421356237";"3.65355265284";"3.31590580757";"3.99119949812";"0.47750474788";"49.6110035884";"48.0949998709";"51.1270073058";"2.14395301783";"74.3153573906";"65.5327805742";"83.2293313511";"7.50642577568";"215.948981346";"204.784009869";"227.113952823";"15.7896540863";"1023.86725";"1023.86725";"1023.86725";"0.0212414877069";"";"";"";"";"0.813465110644";"0.807121667698";"0.81980855359";"0.00897098304637";"";"";"";"";"82.5983071501";"82.5983071501";"82.5983071501";"";"1.74";"1.74";"1.74";"";"Walking";"U2"
"94";"15189";"43.0";"";"100.0";"10.6831493615";"2.20776335698";"14.4299100315";"4.18977441913";"0.96296786159";"0.940205191457";"0.985730531724";"0.0321912768186";"9.80664996647";"9.80664961912";"9.80665057034";"5.24937443211e-07";"0.681799374218";"0.0888393862142";"1.19658576304";"0.254491126713";"0.589909235588";"0.237825614032";"0.970838350461";"0.380343967424";"16.0";"16.0";"16.0";"2.12132034356";"4.03000531551";"3.38466678686";"5.03202649919";"0.665570395315";"38.4430026749";"38.4430026749";"38.4430026749";"8.39264256348";"91.7948954798";"91.7948954798";"91.7948954798";"0.987072360738";"142.369932515";"116.389895779";"187.554523117";"28.7102862271";"1024.8967";"1024.8967";"1024.8967";"0.00707106781186";"";"";"";"";"0.732798351675";"0.719410742686";"0.746185960663";"0.0189329381993";"2889.0";"2889.0";"2889.0";"";"76.8758639665";"76.8758639665";"76.8758639665";"";"1.71";"1.71";"1.71";"";"Walking";"U2"
"102";"20104";"445.0";"";"5.0";"9.07521270401";"9.01224277385";"9.18734022134";"0.0706047627162";"0.907671375864";"0.905518866929";"0.909333091036";"0.00195390257497";"9.80665139369";"9.80665139369";"9.80665139369";"1.30621007392e-06";"0.0695025486235";"0.0258401409136";"0.144649772791";"0.0481404948783";"0.0786263322772";"0.019135441818";"0.143299400306";"0.0401418500186";"21.375";"21.375";"21.375";"";"0.868718940229";"0.658288452117";"1.15427264912";"0.207086740412";"42.449802658";"41.2811358695";"43.2183420852";"0.606073622586";"91.9514775235";"91.9514775235";"91.9514775235";"0.651729997258";"292.025891463";"291.819138913";"292.385244168";"0.312384211211";"1010.27844";"1010.27844";"1010.27844";"0.00468811795925";"";"";"";"";"0.787569832783";"0.77535421163";"0.80281077253";"0.0139760544704";"31399.0";"31399.0";"31399.0";"";"6.02059991328";"6.02059991328";"6.02059991328";"0.0";"0.0";"0.0";"0.0";"0.0";"Walking";"U3"
"104";"8520";"297.0";"";"100.0";"10.7592504127";"6.23364031549";"19.4636057297";"3.46059068582";"0.999612247888";"0.998580483909";"0.999957540682";"0.000530154156977";"9.80665005461";"9.8066496047";"9.80665065817";"3.43082346916e-07";"1.36239705515";"0.239254798994";"2.92961338448";"0.848501180608";"1.67142987673";"0.369689192328";"3.02255682256";"1.06954117179";"";"";"";"";"5.14254359976";"2.81550521441";"9.24117059359";"2.49594798053";"45.3630110055";"44.9333969486";"45.7865895575";"0.437166219018";"160.47509122";"158.305622064";"164.334299964";"3.35076919731";"207.807775015";"193.678963662";"234.512492058";"18.7974955596";"";"";"";"";"";"";"";"";"0.963984865647";"0.954557378087";"0.973919654769";"0.00668781901071";"2571.0";"2571.0";"2571.0";"1.41421356237";"89.7566199297";"89.7566199297";"89.7566199297";"0.0370652799612";"0.5";"0.5";"0.5";"";"Walking";"U1"
"115";"8977";"7.0";"";"100.0";"9.91761219398";"6.50869257869";"12.0535479636";"1.1509718697";"";"";"";"";"9.79878651467";"9.79878651467";"9.79878651467";"";"";"";"";"";"";"";"";"";"6.33333333333";"0.0";"17.0";"9.29157324318";"0.394990085931";"0.394990085931";"0.394990085931";"";"38.8576632721";"20.6062214615";"49.7305177934";"8.78073963582";"";"";"";"";"233.666691701";"233.666691701";"233.666691701";"47.9087060057";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53.4419571587";"53.4419571587";"53.4419571587";"1.40011388871";"";"";"";"";"Walking";"U4"
"129";"8341";"118.0";"";"100.0";"10.73141151";"6.40802831269";"13.373865066";"2.36053453526";"0.984550393915";"0.973832576976";"0.993507473193";"0.00813023761311";"9.80665023953";"9.80664966558";"9.80665071218";"3.46023756604e-07";"1.15611145476";"0.160953062687";"2.93787352538";"0.718687901949";"1.32935504938";"0.318568157934";"2.76906443743";"0.943825327233";"";"";"";"";"4.06512010898";"1.63183883528";"5.86464007346";"1.3930243619";"44.680135799";"44.027509074";"45.7450297074";"0.533690819914";"149.227012803";"149.227012803";"149.227012803";"3.79569369449";"320.525348397";"130.815341941";"385.347181186";"126.490277535";"";"";"";"";"";"";"";"";"0.965679072531";"0.940541373388";"0.984721306254";"0.016581234698";"891.0";"891.0";"891.0";"2.82842712475";"89.7772163222";"89.7772163222";"89.7772163222";"0.0369324861256";"0.0";"0.0";"0.0";"";"Walking";"U1"
"137";"6976";"74.0";"";"100.0";"11.5885568356";"7.28630807279";"17.7136577638";"3.65332723754";"0.807651615201";"0.803535674477";"0.811958518235";"0.00439255232329";"9.80665015686";"9.80664915657";"9.8066509978";"5.61059789559e-07";"1.47227884777";"0.38554855235";"3.45875892983";"0.830282737815";"1.23954219781";"0.450398494279";"2.37695220561";"0.678271968718";"5.0";"5.0";"5.0";"";"5.21206394532";"2.18269262407";"7.97818409514";"1.91372484807";"60.2381245129";"58.3271374275";"61.9953179542";"1.8389199161";"154.125627094";"154.125627094";"154.125627094";"1.13838470025";"203.793231282";"201.350709967";"205.40378696";"1.77063905974";"";"";"";"";"";"";"";"";"0.962628790359";"0.950870258559";"0.9756375995";"0.00762774692805";"2829.0";"2829.0";"2829.0";"";"89.7172665919";"89.7172665919";"89.7172665919";"0.0281768883589";"1.5";"1.5";"1.5";"";"Walking";"U1"
"138";"17883";"6.0";"";"100.0";"12.2361801533";"2.73692863455";"45.5148587326";"7.4354225068";"0.869568348488";"0.416804836805";"0.999500595297";"0.118797462998";"9.80663294412";"9.80661366995";"9.80664794539";"7.78146956257e-06";"2.49657051559";"0.450944193568";"4.54294254883";"0.988348742395";"2.49454780546";"0.45145852076";"4.55018367153";"0.991949134452";"0.0";"0.0";"0.0";"0.0";"8.8915140349";"1.1851258131";"37.403869809";"5.68686166244";"47.097072154";"44.2277062485";"50.5732146852";"1.60453885258";"97.9238972822";"91.3734096989";"103.172186174";"3.25987996383";"140.79607378";"44.5662780421";"382.980563005";"66.3105819686";"1007.56742185";"1007.54004";"1007.6006";"0.0167209311567";"4.0";"0.0";"8.0";"4.61880215352";"0.815862425408";"0.369116836938";"0.999771678223";"0.148753047018";"29376.5";"29372.0";"29381.0";"3.0276503541";"";"";"";"";"";"";"";"";"Walking";"U12"
"150";"8039";"337.0";"";"100.0";"10.8306565947";"7.19875708541";"21.1333584138";"4.01726873612";"0.844226694691";"0.827091602479";"0.861361786903";"0.0242326797987";"9.80665014802";"9.80664939918";"9.80665078997";"4.26495454799e-07";"1.68719962237";"0.122218710101";"4.77559331574";"1.08691497963";"1.61044487737";"0.693241743196";"3.20340461667";"0.962133346166";"4.5";"4.0";"5.0";"0.707106781187";"4.65750272716";"4.22926313821";"5.47091880541";"0.554902650379";"36.1447310293";"32.4064709968";"41.4853499621";"3.13331790122";"139.9863489";"139.9863489";"139.9863489";"4.13669942762";"309.82593619";"298.400594034";"320.213944686";"10.9436105791";"";"";"";"";"";"";"";"";"0.74937581218";"0.673071408911";"0.841871520077";"0.0686348471356";"6096.0";"6096.0";"6096.0";"";"89.807814937";"89.7743977838";"89.8412320903";"0.0472589913199";"0.0";"0.0";"0.0";"";"Walking";"U1"
"152";"7754";"52.0";"";"100.0";"10.3795580213";"6.3419218212";"14.4050230013";"2.58624724064";"0.821776922837";"0.792637289458";"0.839970930291";"0.0206487994031";"9.80665024863";"9.80664947674";"9.80665119815";"5.3023526738e-07";"1.35084068859";"0.240345581722";"3.0208192847";"0.829629625608";"1.73684144964";"0.478430775944";"2.97179948936";"0.89831106135";"";"";"";"";"5.76653225791";"4.4712319449";"6.71273072998";"0.96713309722";"51.5027884949";"49.3566107516";"54.3504957665";"1.82354615073";"82.8626833221";"82.8626833221";"82.8626833221";"8.84766093086";"332.779955326";"326.601464527";"338.861910128";"4.54700664226";"";"";"";"";"";"";"";"";"0.77179696194";"0.691010060403";"0.84057853227";"0.0665741466963";"3776.0";"3776.0";"3776.0";"";"89.7789070063";"89.7789070063";"89.7789070063";"0.0113999131845";"1.0";"1.0";"1.0";"";"Walking";"U1"
"158";"6830";"145.0";"";"90.0";"9.87817695534";"8.10304080045";"14.9265980969";"2.21674015067";"0.805946642232";"0.785216440086";"0.831323528955";"0.0234021295861";"9.80665009341";"9.80664942175";"9.80665056845";"4.2280298808e-07";"1.4937355293";"0.546327972546";"3.26155647539";"0.728122390403";"1.04525128025";"0.486339603905";"1.50201476939";"0.515484916907";"11.5";"11.0";"12.0";"0.707106781187";"3.24529873136";"2.27168546812";"3.94109522482";"0.783494968624";"62.4437470146";"58.6190909833";"65.789820373";"3.18622828013";"123.743506352";"123.143151817";"124.343860888";"0.849029526336";"131.735501075";"131.735501075";"131.735501075";"8.30539692425";"";"";"";"";"";"";"";"";"0.845782880414";"0.78764893636";"0.902231202765";"0.0399094359597";"1174.0";"1174.0";"1174.0";"";"89.8028230778";"89.8028230778";"89.8028230778";"0.037869721732";"1.0";"1.0";"1.0";"";"Walking";"U1"
"170";"6593";"66.0";"";"100.0";"12.441945516";"5.69332204955";"23.8726214361";"5.72112980821";"0.959142051774";"0.942966400631";"0.981465144875";"0.0199720206554";"9.80665013971";"9.80664959415";"9.80665051457";"3.01927436622e-07";"1.13400080147";"0.0735313506323";"2.96527933198";"0.666983077014";"1.83073685639";"0.35045330448";"3.43588049565";"1.54649855126";"0.5";"0.0";"1.0";"0.707106781187";"5.23133353104";"3.55822440814";"7.16993679213";"1.55844311521";"44.2700057948";"42.956621534";"45.7697010784";"0.967031661249";"144.095953383";"142.092515218";"145.813581482";"1.87692543282";"280.762722267";"122.755826694";"386.320845055";"139.737103108";"";"";"";"";"5.0";"5.0";"5.0";"";"0.942199330193";"0.906188793718";"0.977815858128";"0.0259202964451";"1201.0";"1201.0";"1201.0";"";"89.7597266226";"89.7597266226";"89.7597266226";"";"1.5";"1.5";"1.5";"";"Walking";"U1"
"172";"20245";"6.0";"";"100.0";"10.3357840306";"3.33216261865";"17.743662445";"4.27202176309";"0.991408999617";"0.988797893044";"0.994020106191";"0.00369266232905";"9.80665327713";"9.80665327713";"9.80665327713";"2.7565143608e-07";"1.73429365531";"0.628764586108";"3.68916534478";"1.40024884745";"1.33156584208";"0.235275183697";"2.81875220291";"0.98598784099";"";"";"";"";"8.8239176427";"5.9708920321";"11.6769432533";"4.03478751231";"58.0513761672";"51.0547029539";"64.4484984655";"3.9299004448";"91.6658807264";"90.1187367796";"93.2130246733";"2.18799195258";"299.861058609";"265.714551724";"321.658940222";"20.3496655427";"";"";"";"";"";"";"";"";"0.98565826864";"0.97612123705";"0.993053389134";"0.00625045722663";"";"";"";"";"73.7022893809";"73.7022893809";"73.7022893809";"";"1.25";"1.25";"1.25";"";"Walking";"U3"
