"";"id";"time";"activityrecognition#0";"activityrecognition#1";"android.sensor.accelerometer#mean";"android.sensor.accelerometer#min";"android.sensor.accelerometer#max";"android.sensor.accelerometer#std";"android.sensor.game_rotation_vector#mean";"android.sensor.game_rotation_vector#min";"android.sensor.game_rotation_vector#max";"android.sensor.game_rotation_vector#std";"android.sensor.gravity#mean";"android.sensor.gravity#min";"android.sensor.gravity#max";"android.sensor.gravity#std";"android.sensor.gyroscope#mean";"android.sensor.gyroscope#min";"android.sensor.gyroscope#max";"android.sensor.gyroscope#std";"android.sensor.gyroscope_uncalibrated#mean";"android.sensor.gyroscope_uncalibrated#min";"android.sensor.gyroscope_uncalibrated#max";"android.sensor.gyroscope_uncalibrated#std";"android.sensor.light#mean";"android.sensor.light#min";"android.sensor.light#max";"android.sensor.light#std";"android.sensor.linear_acceleration#mean";"android.sensor.linear_acceleration#min";"android.sensor.linear_acceleration#max";"android.sensor.linear_acceleration#std";"android.sensor.magnetic_field#mean";"android.sensor.magnetic_field#min";"android.sensor.magnetic_field#max";"android.sensor.magnetic_field#std";"android.sensor.magnetic_field_uncalibrated#mean";"android.sensor.magnetic_field_uncalibrated#min";"android.sensor.magnetic_field_uncalibrated#max";"android.sensor.magnetic_field_uncalibrated#std";"android.sensor.orientation#mean";"android.sensor.orientation#min";"android.sensor.orientation#max";"android.sensor.orientation#std";"android.sensor.pressure#mean";"android.sensor.pressure#min";"android.sensor.pressure#max";"android.sensor.pressure#std";"android.sensor.proximity#mean";"android.sensor.proximity#min";"android.sensor.proximity#max";"android.sensor.proximity#std";"android.sensor.rotation_vector#mean";"android.sensor.rotation_vector#min";"android.sensor.rotation_vector#max";"android.sensor.rotation_vector#std";"android.sensor.step_counter#mean";"android.sensor.step_counter#min";"android.sensor.step_counter#max";"android.sensor.step_counter#std";"sound#mean";"sound#min";"sound#max";"sound#std";"speed#mean";"speed#min";"speed#max";"speed#std";"target";"user"
"22";"16735";"74.0";"";"100.0";"9.84097963672";"9.81448161504";"9.8670582747";"0.0130505485857";"0.260766137364";"0.260766137364";"0.260766137364";"3.88627654707e-05";"9.80664994836";"9.80664994836";"9.80664994836";"2.17941556846e-07";"0.00166860775669";"0.0010652645";"0.0031957935";"0.000685683820603";"0.0158787633077";"0.0137249722274";"0.0182343905043";"0.000975010078713";"8.0";"8.0";"8.0";"0.707106781187";"0.016455381034";"0.016455381034";"0.016455381034";"0.00707403456272";"45.1097550426";"45.1097550426";"45.1097550426";"0.114602359249";"21.4667184264";"21.4667184264";"21.4667184264";"0.0702161902856";"209.841434329";"209.05768197";"210.426338404";"0.452031578517";"1005.67993";"1005.67993";"1005.67993";"";"";"";"";"";"0.965331500196";"0.965331500196";"0.965331500196";"0.000124915156821";"";"";"";"";"";"";"";"";"0.0";"0.0";"0.0";"0.0";"Still";"U12"
"23";"16871";"40.0";"";"100.0";"9.82124169087";"9.76550354352";"9.8803492743";"0.0237152943931";"0.603619201242";"0.603501318106";"0.603805079952";"0.000136542684931";"9.80665089";"9.80665089";"9.80665089";"2.37579035121e-07";"0.00169005949704";"0.0010652645";"0.0031957935";"0.000791428553827";"0.0162168342277";"0.0137249722274";"0.018358435589";"0.0011982594023";"2.0";"2.0";"2.0";"";"0.0312812142905";"0.00537403253879";"0.0571883960422";"0.0366382877961";"28.8039021442";"28.5119282919";"29.0958759964";"0.41291338171";"45.7364201966";"45.7364201966";"45.7364201966";"0.581725382089";"124.568660805";"123.786890416";"125.186706862";"0.355015942224";"1006.011";"1006.011";"1006.011";"";"";"";"";"";"0.885836770512";"0.885836770512";"0.885836770512";"0.0107277111269";"";"";"";"";"";"";"";"";"";"";"";"";"Still";"U12"
"25";"18808";"63.0";"";"100.0";"9.71456998271";"9.1185902044";"10.1030227509";"0.254989454534";"0.356096990157";"0.356096990157";"0.356096990157";"0.000410420436095";"9.80664854606";"9.80664854606";"9.80664854606";"2.22052742656e-07";"0.020230254137";"0.0029926163282";"0.104191476261";"0.0293594517611";"0.107102746911";"0.022058918495";"0.235112497327";"0.0880119398834";"45.0";"45.0";"45.0";"";"0.0441413249499";"0.0441413249499";"0.0441413249499";"0.00274721626024";"112.093700475";"111.710832852";"112.494355414";"0.183731279405";"172.377465404";"172.112928423";"172.593423977";"0.222203607019";"332.965803313";"332.965803313";"332.965803313";"0.190480014594";"1037.5648125";"1037.5503";"1037.5757";"0.0106139312092";"";"";"";"";"0.281466687121";"0.281466687121";"0.281466687121";"0.00247482248559";"";"";"";"";"69.7257752192";"69.7257752192";"69.7257752192";"3.60539829117";"";"";"";"";"Train";"U7"
"29";"22001";"19.0";"";"100.0";"10.4121050534";"5.05376894561";"18.9514750663";"3.32867321693";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2.0";"2.0";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"72.3975561167";"67.2985206758";"77.4965915576";"7.21112507554";"2.236068";"2.236068";"2.236068";"0.0";"Walking";"U6"
"32";"20964";"46.0";"";"75.0";"9.68133661843";"8.90663231421";"10.5511852321";"0.412846612044";"0.939598303257";"0.939292307046";"0.939904299467";"0.000432743990924";"9.80664016065";"9.80664016065";"9.80664016065";"2.25927686881e-07";"0.0493057809587";"0.00673732397644";"0.0821635991197";"0.0319131683498";"0.0429773887897";"0.0137249722274";"0.099782930397";"0.0259319366197";"4243.0";"4243.0";"4243.0";"";"0.412780153343";"0.412780153343";"0.412780153343";"1.87707113908";"35.1557196596";"35.0228496842";"35.2835659592";"0.108285365272";"79.3888867114";"79.1518180903";"79.5131439487";"0.205387195833";"103.003345861";"99.8588255163";"110.02448874";"2.11274314412";"998.66235";"998.66235";"998.66235";"";"";"";"";"";"0.777502068976";"0.768999815344";"0.786004322608";"0.0120240023971";"";"";"";"";"82.2614778719";"82.2614778719";"82.2614778719";"1.61604901937";"17.697832";"17.697832";"17.697832";"";"Car";"U11"
"34";"13525";"604.0";"";"100.0";"9.69054913034";"9.65437289522";"9.72991603253";"0.0170703253858";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"33.5";"33.0";"34.0";"0.707106781187";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"49.307657029";"49.307657029";"49.307657029";"1.00661125342";"0.0";"0.0";"0.0";"0.0";"Car";"U8"
"36";"18321";"70.0";"";"85.0";"9.80753351783";"7.43204853425";"12.1367229126";"0.78263404893";"0.684223903423";"0.684223903423";"0.684223903423";"0.00524242906092";"9.80664411344";"9.80664180762";"9.80664641927";"3.26092898659e-06";"0.0811692616639";"0.0811692616639";"0.0811692616639";"0.0148701566587";"0.0640364727612";"0.0463775058646";"0.078429007766";"0.0139093808467";"0.0";"0.0";"0.0";"";"0.243546100176";"0.243546100176";"0.243546100176";"0.0189395657266";"45.6016492669";"45.1070947856";"46.0962037482";"0.699405654787";"168.489623866";"168.489623866";"168.489623866";"0.223582758229";"294.728594475";"294.675279689";"294.781909261";"0.0753984934362";"1042.867";"1042.867";"1042.867";"";"0.0";"0.0";"0.0";"";"0.670535992226";"0.670535992226";"0.670535992226";"0.00328185008438";"";"";"";"";"85.8941731588";"85.8941731588";"85.8941731588";"0.427768714191";"9.091069";"9.091069";"9.091069";"0.0";"Bus";"U7"
"39";"20740";"156.0";"";"85.0";"9.85733293457";"9.41997628249";"10.5403807929";"0.250972479905";"0.632117417723";"0.564460617227";"0.748830108473";"0.101503140848";"9.80664437524";"9.80664235359";"9.8066463969";"2.85905191923e-06";"0.161340101888";"0.0439219764526";"0.515731037601";"0.159636304387";"0.284680088576";"0.0545057429961";"0.662057365663";"0.214435626876";"1440.0";"1440.0";"1440.0";"";"0.626377087989";"0.528575697373";"0.724178478606";"0.138312053029";"9.21845974119";"9.21845974119";"9.21845974119";"1.01978433109";"58.8590229267";"58.234098439";"59.4839474144";"0.883776685964";"106.677629207";"72.1640300858";"165.181825379";"36.1461691712";"1006.3386";"1006.3386";"1006.3386";"";"";"";"";"";"0.690474246812";"0.576666003506";"0.940285430192";"0.137423213904";"";"";"";"";"76.3341036733";"76.3341036733";"76.3341036733";"1.837346579";"13.20201";"13.20201";"13.20201";"0.110293808623";"Car";"U11"
"40";"21425";"52.0";"";"46.0";"9.77435326186";"8.59208767079";"11.8420693298";"0.607952664046";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305.0";"305.0";"305.0";"93.3380951166";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100.0";"100.0";"100.0";"";"";"";"";"";"";"";"";"";"72.5820730035";"72.5820730035";"72.5820730035";"1.1615546931";"20.5";"20.5";"20.5";"0.353553390593";"Car";"U6"
"41";"21275";"77.0";"";"100.0";"10.0526353978";"8.39603068193";"12.5680799449";"0.843316037804";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3.0";"3.0";"3.0";"0.707106781187";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100.0";"100.0";"100.0";"";"";"";"";"";"";"";"";"";"76.3777082919";"76.3777082919";"76.3777082919";"2.20611006676";"6.0";"5.5";"6.5";"0.707106781187";"Car";"U6"
"44";"17307";"7.0";"";"90.0";"9.73595527536";"8.65305077504";"10.8234202937";"0.340393818273";"0.0366939151936";"0.0267931170079";"0.0459226194266";"0.00404046938678";"9.80665011247";"9.80664895005";"9.80665134745";"4.59306090154e-07";"0.0127756430457";"0.0";"0.103604838906";"0.01079960215";"0.0210064212481";"0.00884875151602";"0.0986218583755";"0.0094693856954";"808.0";"723.0";"838.0";"32.6708526884";"0.363732328362";"0.0323799067392";"1.22858430228";"0.194400234499";"112.023342336";"105.70889272";"114.591012037";"1.63995727263";"112.025894447";"105.70889272";"114.591012037";"1.64007303298";"99.7565939846";"99.6509797062";"99.8982931044";"0.0667248293064";"1008.80109786";"1008.7334";"1008.8601";"0.036782666747";"8.0";"8.0";"8.0";"0.0";"0.764436676569";"0.763779708078";"0.76526951847";"0.000383747336074";"1483.0";"1483.0";"1483.0";"";"";"";"";"";"37.3616212";"37.09235";"37.62144";"0.263564600842";"Train";"U12"
"45";"20513";"117.0";"";"100.0";"9.77000989683";"9.31464192029";"10.6240792759";"0.404480213589";"0.570063625521";"0.569829423451";"0.570297827592";"0.000331211744437";"9.80664153133";"9.80664153133";"9.80664153133";"2.72063576604e-06";"0.0604105694689";"0.0274912536233";"0.147906894836";"0.0393014901516";"0.0400112393576";"0.00630218955236";"0.146937002054";"0.0282931016884";"1713.0";"1713.0";"1713.0";"";"0.491550046707";"0.451682958705";"0.53141713471";"0.0563805765455";"48.2702824976";"48.2702824976";"48.2702824976";"0.564679029213";"79.1688069886";"79.1688069886";"79.1688069886";"0.435049387208";"80.4675339982";"79.410783026";"81.9141876534";"0.709068948867";"997.22217";"997.22217";"997.22217";"";"";"";"";"";"0.639665979704";"0.639665979704";"0.639665979704";"0.0145733399702";"";"";"";"";"";"";"";"";"11.709879";"11.709879";"11.709879";"0.333714095634";"Car";"U11"
"47";"18422";"25.0";"";"100.0";"9.05131672687";"5.25748826436";"10.5885028341";"1.34435492958";"0.448834007632";"0.41843661824";"0.466098185698";"0.0264058172175";"9.80664629386";"9.80664629386";"9.80664629386";"9.28579696961e-07";"0.862295852112";"0.160228451659";"1.48014955971";"0.690324060713";"0.887590396854";"0.0750941980901";"7.86924198879";"1.06872275357";"";"";"";"";"0.05006659367";"0.05006659367";"0.05006659367";"0.0160629005275";"98.9802505554";"98.9802505554";"98.9802505554";"0.137459675843";"185.536254368";"185.47867802";"185.593830716";"0.0814252522135";"56.0873781868";"56.0873781868";"56.0873781868";"0.222392492031";"1057.8713";"1057.8713";"1057.8713";"";"";"";"";"";"0.677349904465";"0.677349904465";"0.677349904465";"0.0499623288737";"";"";"";"";"76.074462729";"64.4647254621";"87.6841999959";"16.4186478985";"";"";"";"";"Train";"U7"
"48";"13214";"293.0";"";"100.0";"9.70751231074";"9.3795202969";"9.97065163367";"0.178202575285";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"33.5";"33.0";"34.0";"0.707106781187";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"81.1518007734";"81.1518007734";"81.1518007734";"1.00661125342";"0.0";"0.0";"0.0";"0.0";"Car";"U8"
"51";"9276";"100.0";"";"100.0";"10.1775616629";"4.59513110133";"17.636696067";"3.55127096165";"";"";"";"";"9.80949248113";"9.80789901002";"9.81108595224";"0.00225350845501";"";"";"";"";"";"";"";"";"1.0";"0.0";"2.0";"1.41421356237";"2.79150653247";"2.79150653247";"2.79150653247";"0.742019673796";"40.0680568723";"36.6149477673";"43.5992378594";"2.09724720485";"";"";"";"";"92.4159721805";"92.4159721805";"92.4159721805";"2.05871844003";"";"";"";"";"0.0";"0.0";"0.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Walking";"U4"
"52";"20635";"51.0";"";"100.0";"9.9980879417";"9.29520764259";"11.1460381764";"0.382616036617";"0.930262360291";"0.930262360291";"0.930262360291";"0.00241721193598";"9.80664099284";"9.80664099284";"9.80664099284";"1.16920535013e-06";"0.330283415294";"0.0375571812283";"0.480520467991";"0.155730873069";"0.315110978414";"0.0587442909048";"0.456878005214";"0.135633215384";"2440.0";"2440.0";"2440.0";"";"0.573316795297";"0.288323067595";"0.858310522999";"0.403041994907";"26.0449611249";"26.0449611249";"26.0449611249";"3.09613078399";"78.4715234974";"78.4715234974";"78.4715234974";"4.97252198947";"131.612951214";"118.705033322";"151.729667169";"9.4188075162";"1004.0056";"1004.0056";"1004.0056";"";"";"";"";"";"0.866940296823";"0.866940296823";"0.866940296823";"0.0174489322501";"";"";"";"";"80.814419672";"80.814419672";"80.814419672";"3.94075560863";"16.09306";"16.09306";"16.09306";"";"Car";"U11"
"55";"16099";"7.0";"";"100.0";"9.8144774703";"9.78004932846";"9.85285248925";"0.0161842987475";"0.0689264442957";"0.0685599255469";"0.0693268430263";"0.000214538602516";"9.8066500983";"9.80664913215";"9.80665097024";"4.2937729318e-07";"0.00162508155625";"0.0";"0.0031957935";"0.000731446448252";"0.016417152048";"0.0141724221314";"0.0185123227093";"0.000963844713401";"0.0";"0.0";"0.0";"0.0";"0.0214871738865";"0.00392123142982";"0.0513588750994";"0.00966725407993";"57.1940892069";"56.8160210768";"57.7062388308";"0.208476686139";"51.4970260844";"51.2707518962";"51.6675913896";"0.0815154993606";"354.465345765";"353.821337883";"355.244638689";"0.317042612424";"1004.09443357";"1004.05273";"1004.13745";"0.026984042639";"8.0";"8.0";"8.0";"";"0.0487987838557";"0.04210953848";"0.0543857481331";"0.00273783072176";"28966.0";"28966.0";"28966.0";"";"";"";"";"";"0.0";"0.0";"0.0";"0.0";"Still";"U12"
"58";"18806";"61.0";"";"100.0";"9.69999107087";"9.16760440079";"10.1789419618";"0.282550735848";"0.356096990157";"0.356096990157";"0.356096990157";"0.000410420436095";"9.80664944857";"9.80664929155";"9.80664960558";"2.22052742656e-07";"0.216969293709";"0.0036651915";"0.918277366154";"0.286568513215";"0.396559961227";"0.0358073353946";"0.911884134251";"0.355195767181";"45.0";"45.0";"45.0";"";"2.06742162645";"2.06742162645";"2.06742162645";"0.00274721626024";"111.121175295";"110.432152005";"112.200668447";"0.490837609049";"170.099348121";"168.73058452";"171.468111723";"1.93572404892";"332.258524009";"332.123834299";"332.393213719";"0.190480014594";"1037.43004444";"1037.3962";"1037.5073";"0.044295318915";"";"";"";"";"0.260536731405";"0.258534593422";"0.263303679486";"0.00247482248559";"";"";"";"";"69.7257752192";"69.7257752192";"69.7257752192";"3.60539829117";"";"";"";"";"Train";"U7"
"64";"9857";"92.0";"";"100.0";"9.95758485162";"9.78505779007";"10.2229174838";"0.118743446477";"0.651560121241";"0.651560121241";"0.651560121241";"0.00275448339792";"9.80663881896";"9.806638673";"9.80663896492";"2.06418611058e-07";"0.00894809225155";"0.0026093544661";"0.0136835699878";"0.00352699593583";"0.0172580918104";"0.0063915867";"0.0275531017428";"0.00396014087802";"45.0";"45.0";"45.0";"0.707106781187";"0.170340453911";"0.168202197509";"0.172478710314";"0.00302395120425";"194.753671447";"194.642056093";"194.865286801";"0.157847947396";"411.710806528";"411.396658016";"411.887982345";"0.272802196812";"224.606500484";"224.454435716";"224.951748597";"0.168965322242";"990.32227";"990.32227";"990.32227";"";"";"";"";"";"0.964560692374";"0.963957298199";"0.964952120327";"0.00053020281595";"";"";"";"";"75.8674249784";"75.8674249784";"75.8674249784";"7.09404062817";"6.576966";"6.576966";"6.576966";"1.21662247187";"Car";"U13"
